Gene	Clade_0	Clade_1	Clade_2	Clade_3	Clade	Ecotype	Allele	File	HV
GWHPACEV008502	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEV	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACED008497	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACED	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEN008794	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEN	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEF080671	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GLYMA_ZH13_03G036700_1_P	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	ZH13	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEP008461	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEE008881	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEE	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEX008638	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEX	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEJ009283	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEJ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACES009060	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEH009131	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEH	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEB008381	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEB	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEX008589	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEX	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEJ009226	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEJ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACED008403	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACED	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACED008403	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACED	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACED008403	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACED	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACED008403	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACED	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEP008399	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
W05_GLYSO_03G005972_1_P	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	W05	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEV008436	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEV	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEL008549	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEL	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEQ008538	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEQ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACES009002	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEF080774	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEP008402	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEU008970	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEU	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEH009066	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEH	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEF008418	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEP078821	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEL008558	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEL	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEQ008548	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEQ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEV008445	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEV	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEX008587	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEX	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACED008430	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACED	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEF008396	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEG008898	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEG	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEH009063	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEH	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEX079118	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEX	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACES009000	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEV008412	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEV	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEL008518	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEL	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACDY009115	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACDY	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACES008981	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACES009005	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEF080780	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACER008215	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACER	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEV008439	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEV	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEQ008541	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEQ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEL008552	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEL	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
W05_GLYSO_03G005973_1_P	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	W05	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEP078802	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEG008902	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEG	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEH009070	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEH	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEU008973	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEU	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEX008573	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEX	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEX008573	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEX	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEX008573	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEX	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACDZ008736	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACDZ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACDZ008736	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACDZ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEJ009204	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEJ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACES008967	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEP008401	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEP008398	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACED008412	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACED	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEF008428	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEX008571	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEX	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEW008879	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEW	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEJ009196	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEJ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEA009158	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEA	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEF080791	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GLYMA_U031103_1	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	W82	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEV008397	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEV	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEL008502	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEL	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEQ008484	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEQ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEX008575	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEX	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEJ009214	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEJ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEW008903	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEW	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEQ008536	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEQ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEV008435	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEV	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACDY009134	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACDY	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEJ009203	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEJ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEW008886	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEW	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACDY009177	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACDY	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACEB008364	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACEB	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACEN008779	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACEN	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACEO008978	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACEO	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACEE008861	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACEE	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACEP008444	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACEP008444	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACEV008488	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACEV	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACEX008623	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACEX	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACEL008601	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACEL	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GLYMA_ZH13_03G034800_1_P	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	ZH13	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACET009093	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACET	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACES009044	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACES	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACEU084614	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACEU	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACEQ008592	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACEQ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACEG008947	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACEG	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACEA009198	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACEA	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACDZ008784	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACDZ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACEJ009264	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACEJ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
GWHPACEW008966	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	GWHPACEW	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
W05_GLYSO_03G006011_1_P	Int7287_409	Int7287_409_711_R_20	Int7287_409_711_R_20	NA	Int7287_409_711_R_20	W05	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_711_R_20.afa	0
W05_GLYSO_03G005983_1_P	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	W05	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
W05_GLYSO_03G005981_1_P	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	W05	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACDZ008741	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACDZ	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACED008441	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACED	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACED008441	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACED	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEP008413	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEU008956	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEU	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEU008956	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEU	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACER008195	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACER	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEH009046	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEH	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEG008883	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEG	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEG008883	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEG	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEP008400	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEP	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEF080784	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEF	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
W05_GLYSO_03G005980_1_P	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	W05	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACER008193	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACER	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
GWHPACEH009044	Int7287_409	Int7287_409_656_L_353	Int7287_409_656_L_353	NA	Int7287_409_656_L_353	GWHPACEH	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int7287_409_656_L_353.afa	1
