Gene	Clade_0	Clade_1	Clade_2	Clade_3	Clade	Ecotype	Allele	File	HV
ZM00037AB197730_P001	Int3554_24	Int3554_24_42_L_18	Int3554_24_42_L_18	NA	Int3554_24_42_L_18	nc358	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3554_24_42_L_18.afa	0
ZM00039AB199930_P001	Int3554_24	Int3554_24_42_L_18	Int3554_24_42_L_18	NA	Int3554_24_42_L_18	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3554_24_42_L_18.afa	0
ZM00020AB198350_P001	Int3554_24	Int3554_24_42_L_18	Int3554_24_42_L_18	NA	Int3554_24_42_L_18	cml69	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3554_24_42_L_18.afa	0
ZM00025AB203320_P001	Int3554_24	Int3554_24_42_L_18	Int3554_24_42_L_18	NA	Int3554_24_42_L_18	cml322	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3554_24_42_L_18.afa	0
ZM00041AB204260_P001	Int3554_24	Int3554_24_42_L_18	Int3554_24_42_L_18	NA	Int3554_24_42_L_18	tx303	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3554_24_42_L_18.afa	0
ZM00033AB207940_P001	Int3554_24	Int3554_24_42_L_18	Int3554_24_42_L_18	NA	Int3554_24_42_L_18	m162w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3554_24_42_L_18.afa	0
ZM00035AB202300_P001	Int3554_24	Int3554_24_42_L_18	Int3554_24_42_L_18	NA	Int3554_24_42_L_18	ms71	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3554_24_42_L_18.afa	0
ZM00026AB197720_P001	Int3554_24	Int3554_24_42_L_18	Int3554_24_42_L_18	NA	Int3554_24_42_L_18	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3554_24_42_L_18.afa	0
ZM00042AB204060_P001	Int3554_24	Int3554_24_42_L_18	Int3554_24_42_L_18	NA	Int3554_24_42_L_18	tzi8	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3554_24_42_L_18.afa	0
ZM00036AB201720_P001	Int3554_24	Int3554_24_42_L_18	Int3554_24_42_L_18	NA	Int3554_24_42_L_18	nc350	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3554_24_42_L_18.afa	0
ZM00024AB063560_P001	Int3578_41	Int3578_41_55_R_4	Int3578_41_55_R_4	NA	Int3578_41_55_R_4	cml277	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_55_R_4.afa	0
ZM00029AB064470_P001	Int3578_41	Int3578_41_55_R_4	Int3578_41_55_R_4	NA	Int3578_41_55_R_4	ki3	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_55_R_4.afa	0
ZM00032AB065160_P001	Int3578_41	Int3578_41_55_R_4	Int3578_41_55_R_4	NA	Int3578_41_55_R_4	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_55_R_4.afa	0
ZM00039AB063150_P001	Int3578_41	Int3578_41_55_R_4	Int3578_41_55_R_4	NA	Int3578_41_55_R_4	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_55_R_4.afa	0
ZM00030AB311200_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	ki11	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00033AB328810_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	m162w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00001EB310010_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	b73	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00031AB322590_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	ky21	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00026AB313500_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00028AB318060_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	il14h	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00027AB314720_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	hp301	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00036AB319730_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	nc350	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00029AB324770_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	ki3	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00040AB330240_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	p39	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00022AB315610_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	cml228	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00025AB321500_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	cml322	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00019AB297940_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	cml52	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00035AB322430_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	ms71	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00023AB319640_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	cml247	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00020AB314420_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	cml69	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00018AB324720_P001	Int3578_41	Int3578_41_54_L_17	Int3578_41_54_L_17	NA	Int3578_41_54_L_17	b97	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_54_L_17.afa	0
ZM00029AB064480_P001	Int3578_41	Int3578_41_16_R_1	NA	NA	Int3578_41_16_R_1	ki3	1	NA	0
ZM00035AB322510_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	ms71	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00001EB310060_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	b73	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00032AB323760_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	m37w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00034AB331160_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	mo18w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00031AB322640_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	ky21	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00033AB328830_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	m162w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00042AB324810_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	tzi8	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00040AB330270_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	p39	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00038AB317120_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	oh7b	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00019AB297960_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	cml52	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00023AB319660_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	cml247	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00020AB314460_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	cml69	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00030AB311220_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	ki11	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00026AB313530_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00022AB315630_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	cml228	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00039AB316380_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	oh43	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00036AB319760_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	nc350	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00018AB324750_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	b97	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00027AB314770_P001	Int3578_41	Int3578_41_59_R_19	Int3578_41_59_R_19	NA	Int3578_41_59_R_19	hp301	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3578_41_59_R_19.afa	0
ZM00024AB230320_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	cml277	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00029AB235090_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	ki3	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00036AB232730_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	nc350	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00018AB236150_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	b97	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00035AB234460_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	ms71	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00023AB233210_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	cml247	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00041AB236320_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	tx303	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00025AB235710_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	cml322	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00031AB236260_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	ky21	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00034AB240950_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	mo18w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00040AB241900_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	p39	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00022AB230270_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	cml228	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00001EB227070_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	b73	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00028AB233330_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	il14h	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00027AB231090_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	hp301	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00038AB231330_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	oh7b	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00021AB229840_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	cml103	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00032AB234560_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	m37w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00019AB216680_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	cml52	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00039AB231670_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	oh43	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00020AB229760_P001	Int3619_21	Int3619_21	NA	NA	Int3619_21	cml69	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3619_21.afa	0
ZM00024AB168890_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	cml277	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00032AB171010_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	m37w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00037AB166950_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	nc358	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00029AB171970_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	ki3	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00030AB166130_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	ki11	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00020AB167720_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	cml69	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00034AB176120_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	mo18w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00038AB169040_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	oh7b	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00041AB172750_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	tx303	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00031AB172240_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	ky21	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00040AB176980_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	p39	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00033AB175770_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	m162w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00035AB171450_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	ms71	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00018AB171670_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	b97	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00021AB167930_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	cml103	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00026AB167430_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	cml333	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00023AB170340_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	cml247	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00025AB172300_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	cml322	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00019AB156440_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	cml52	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00027AB167980_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	hp301	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00022AB167550_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	cml228	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00042AB171280_P001	Int3641_22	Int3641_22	NA	NA	Int3641_22	tzi8	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3641_22.afa	0
ZM00024AB118420_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	cml277	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00039AB117370_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	oh43	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00040AB124320_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	p39	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00027AB117130_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	hp301	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00035AB119890_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	ms71	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00030AB116530_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	ki11	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00031AB120650_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	ky21	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00032AB119580_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	m37w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00001EB116510_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	b73	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00029AB119820_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	ki3	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00034AB123800_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	mo18w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00038AB119070_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	oh7b	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00037AB116530_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	nc358	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00041AB120260_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	tx303	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00018AB119730_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	b97	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00020AB117200_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	cml69	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00036AB119600_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	nc350	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00023AB119600_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	cml247	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00021AB116890_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	cml103	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00039AB117380_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	oh43	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00040AB124340_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	p39	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00026AB116490_P001	Int3662_22	Int3662_22	NA	NA	Int3662_22	cml333	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3662_22.afa	0
ZM00030AB203640_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	ki11	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00040AB124740_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	p39	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00029AB209500_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	ki3	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00042AB210800_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	tzi8	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00032AB209410_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	m37w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00024AB205640_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	cml277	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00022AB205090_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	cml228	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00027AB206050_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	hp301	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00020AB205270_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	cml69	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00039AB206850_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	oh43	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00021AB205290_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	cml103	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00038AB205610_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	oh7b	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00018AB210090_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	b97	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00034AB214600_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	mo18w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00037AB204480_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	nc358	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00025AB210310_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	cml322	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00041AB211010_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	tx303	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00040AB216190_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	p39	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00033AB214780_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	m162w	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00035AB208990_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	ms71	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00031AB210410_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	ky21	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00028AB208200_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	il14h	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00001EB202350_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	b73	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00026AB204500_P001	Int3683_24	Int3683_24	NA	NA	Int3683_24	cml333	1	RAxML_tree_pbNB-ARC/Initial_Clades/Int3683_24.afa	0
ZM00021AB265190_P001	Int3710_27	Int3710_27_46_R_3	NA	NA	Int3710_27_46_R_3	cml103	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3710_27_46_R_3.afa	0
ZM00028AB268840_P001	Int3710_27	Int3710_27_46_R_3	NA	NA	Int3710_27_46_R_3	il14h	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3710_27_46_R_3.afa	0
ZM00037AB264600_P001	Int3710_27	Int3710_27_46_R_3	NA	NA	Int3710_27_46_R_3	nc358	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3710_27_46_R_3.afa	0
ZM00018AB337230_P001	Int3710_27	Int3710_27_46_L_24	Int3710_27_46_L_24	NA	Int3710_27_46_L_24	b97	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3710_27_46_L_24.afa	0
ZM00034AB343960_P001	Int3710_27	Int3710_27_46_L_24	Int3710_27_46_L_24	NA	Int3710_27_46_L_24	mo18w	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3710_27_46_L_24.afa	0
ZM00026AB325240_P001	Int3710_27	Int3710_27_46_L_24	Int3710_27_46_L_24	NA	Int3710_27_46_L_24	cml333	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3710_27_46_L_24.afa	0
ZM00025AB333700_P001	Int3710_27	Int3710_27_46_L_24	Int3710_27_46_L_24	NA	Int3710_27_46_L_24	cml322	1	RAxML_tree_pbNB-ARC/Clade_Refinement_1/Int3710_27_46_L_24.afa	0
